0,1,2,3,6,12,24,36,60,84,120,240,360
01/04/99,4.49,4.49,4.49,4.57,4.58,4.58,4.57,4.57,4.75,4.69,5.42,5.15
01/05/99,4.48,4.48,4.48,4.57,4.56,4.64,4.64,4.62,4.8,4.74,5.48,5.21
01/06/99,4.47,4.47,4.47,4.55,4.53,4.62,4.62,4.61,4.76,4.73,5.42,5.17
01/07/99,4.44,4.44,4.44,4.49,4.51,4.63,4.63,4.62,4.82,4.77,5.48,5.23
01/08/99,4.48,4.48,4.48,4.53,4.57,4.71,4.71,4.72,4.92,4.86,5.57,5.26
01/11/99,4.51,4.51,4.51,4.57,4.62,4.74,4.75,4.76,4.95,4.9,5.61,5.29
01/12/99,4.48,4.48,4.48,4.51,4.55,4.68,4.68,4.68,4.89,4.82,5.55,5.23
01/13/99,4.45,4.45,4.45,4.48,4.49,4.61,4.61,4.6,4.84,4.74,5.49,5.16
01/14/99,4.44,4.44,4.44,4.41,4.41,4.47,4.48,4.48,4.73,4.63,5.39,5.07
01/15/99,4.44,4.44,4.44,4.44,4.46,4.56,4.55,4.54,4.76,4.66,5.43,5.1
01/19/99,4.41,4.41,4.41,4.48,4.49,4.62,4.62,4.6,4.82,4.71,5.46,5.14
01/20/99,4.37,4.37,4.37,4.49,4.53,4.66,4.66,4.65,4.86,4.76,5.48,5.18
01/21/99,4.32,4.32,4.32,4.45,4.48,4.63,4.62,4.6,4.79,4.7,5.43,5.14
01/22/99,4.36,4.36,4.36,4.44,4.46,4.59,4.58,4.54,4.73,4.64,5.38,5.09
01/25/99,4.44,4.44,4.44,4.45,4.48,4.59,4.58,4.55,4.74,4.67,5.4,5.12
01/26/99,4.46,4.46,4.46,4.46,4.51,4.63,4.61,4.58,4.76,4.69,5.41,5.12
01/27/99,4.47,4.47,4.47,4.47,4.51,4.57,4.57,4.57,4.74,4.68,5.4,5.14
01/28/99,4.49,4.49,4.49,4.45,4.52,4.58,4.57,4.57,4.73,4.67,5.37,5.11
01/29/99,4.48,4.48,4.48,4.47,4.51,4.58,4.57,4.55,4.72,4.66,5.35,5.09
02/01/99,4.53,4.53,4.53,4.56,4.58,4.65,4.65,4.65,4.82,4.75,5.45,5.19
02/02/99,4.53,4.53,4.53,4.57,4.59,4.7,4.7,4.7,4.87,4.79,5.51,5.24
02/03/99,4.48,4.48,4.48,4.55,4.59,4.72,4.73,4.74,4.91,4.83,5.52,5.25
02/04/99,4.49,4.49,4.49,4.55,4.63,4.77,4.8,4.82,5.0,4.89,5.57,5.3
02/05/99,4.5,4.5,4.5,4.6,4.66,4.8,4.85,4.88,5.04,4.94,5.61,5.34
02/08/99,4.54,4.54,4.54,4.59,4.66,4.8,4.84,4.86,5.03,4.94,5.61,5.35
02/09/99,4.53,4.53,4.53,4.57,4.65,4.79,4.78,4.78,4.99,4.91,5.58,5.33
02/10/99,4.48,4.48,4.48,4.54,4.64,4.77,4.78,4.79,4.99,4.9,5.58,5.34
02/11/99,4.5,4.5,4.5,4.55,4.66,4.8,4.82,4.83,5.01,4.93,5.58,5.29
02/12/99,4.54,4.54,4.54,4.59,4.74,4.91,4.94,4.96,5.18,5.06,5.76,5.42
02/16/99,4.56,4.56,4.56,4.64,4.73,4.93,4.95,4.96,5.14,5.03,5.69,5.35
