0,1,2,3,6,12,24,36,60,84,120,240,360
01/04/93,3.19,3.19,3.19,3.37,3.56,4.48,5.03,5.9,6.33,6.6,,7.33
01/05/93,3.18,3.18,3.18,3.36,3.58,4.48,5.0,5.9,6.32,6.61,,7.33
01/06/93,3.17,3.17,3.17,3.35,3.62,4.52,5.06,5.94,6.36,6.63,,7.34
01/07/93,3.19,3.19,3.19,3.38,3.7,4.64,5.17,6.05,6.49,6.76,,7.45
01/08/93,3.13,3.13,3.13,3.3,3.56,4.5,5.06,5.97,6.44,6.75,,7.47
01/11/93,3.12,3.12,3.12,3.28,3.54,4.48,5.01,5.93,6.4,6.71,,7.47
01/12/93,3.09,3.09,3.09,3.24,3.54,4.48,5.03,5.95,6.41,6.72,,7.48
01/13/93,3.06,3.06,3.06,3.24,3.51,4.46,5.02,5.93,6.36,6.71,,7.45
01/14/93,3.04,3.04,3.04,3.23,3.48,4.4,4.96,5.88,6.3,6.65,,7.41
01/15/93,3.0,3.0,3.0,3.17,3.42,4.31,4.88,5.8,6.24,6.6,,7.35
01/19/93,3.1,3.1,3.1,3.23,3.48,4.39,4.91,5.82,6.23,6.59,,7.31
01/20/93,3.08,3.08,3.08,3.22,3.51,4.41,4.95,5.85,6.26,6.61,,7.32
01/21/93,3.05,3.05,3.05,3.2,3.48,4.36,4.91,5.83,6.23,6.6,,7.31
01/22/93,3.03,3.03,3.03,3.15,3.41,4.3,4.85,5.77,6.18,6.57,,7.3
01/25/93,3.02,3.02,3.02,3.17,3.41,4.26,4.8,5.71,6.11,6.48,,7.22
01/26/93,3.01,3.01,3.01,3.18,3.45,4.3,4.83,5.75,6.13,6.5,,7.26
01/27/93,2.97,2.97,2.97,3.15,3.41,4.24,4.8,5.68,6.1,6.48,,7.25
01/28/93,2.96,2.96,2.96,3.14,3.38,4.2,4.73,5.61,6.05,6.44,,7.23
01/29/93,2.96,2.96,2.96,3.16,3.39,4.2,4.72,5.57,6.0,6.39,,7.21
02/01/93,3.01,3.01,3.01,3.17,3.4,4.19,4.69,5.55,5.97,6.38,,7.21
02/02/93,3.02,3.02,3.02,3.21,3.43,4.25,4.76,5.63,6.04,6.46,,7.25
02/03/93,2.99,2.99,2.99,3.21,3.44,4.27,4.77,5.62,6.04,6.45,,7.23
02/04/93,2.96,2.96,2.96,3.18,3.44,4.19,4.68,5.53,5.98,6.39,,7.19
02/05/93,2.96,2.96,2.96,3.15,3.36,4.07,4.58,5.42,5.88,6.32,,7.17
02/08/93,3.0,3.0,3.0,3.18,3.43,4.16,4.64,5.49,5.93,6.37,,7.18
02/09/93,2.99,2.99,2.99,3.19,3.47,4.2,4.72,5.55,5.98,6.41,,7.2
02/10/93,3.0,3.0,3.0,3.22,3.5,4.27,4.79,5.63,6.06,6.4,,7.26
02/11/93,2.98,2.98,2.98,3.18,3.44,4.2,4.72,5.58,6.02,6.37,,7.15
02/12/93,2.99,2.99,2.99,3.18,3.43,4.2,4.7,5.57,6.0,6.35,,7.13
02/16/93,3.0,3.0,3.0,3.18,3.44,4.14,4.64,5.52,5.98,6.34,,7.14
02/17/93,2.97,2.97,2.97,3.14,3.39,4.06,4.54,5.43,5.9,6.28,,7.11
02/18/93,2.95,2.95,2.95,3.09,3.3,3.95,4.43,5.29,5.75,6.17,,7.02
02/19/93,2.99,2.99,2.99,3.11,3.3,3.99,4.44,5.3,5.76,6.15,,7.01
02/22/93,3.01,3.01,3.01,3.14,3.32,3.99,4.44,5.28,5.7,6.09,,6.95
02/23/93,3.0,3.0,3.0,3.11,3.27,3.9,4.33,5.12,5.53,5.92,,6.83
