0,1,2,3,6,12,24,36,60,84,120,240,360
01/02/91,6.66,6.66,6.66,6.73,6.74,7.08,7.3,7.59,7.9,7.97,,8.14
01/03/91,6.64,6.64,6.64,6.71,6.72,7.08,7.27,7.56,7.86,7.93,,8.11
01/04/91,6.73,6.73,6.73,6.82,6.83,7.17,7.37,7.65,7.94,8.02,,8.2
01/07/91,6.71,6.71,6.71,6.84,6.84,7.2,7.43,7.75,8.04,8.13,,8.32
01/08/91,6.64,6.64,6.64,6.74,6.75,7.15,7.39,7.74,8.06,8.16,,8.37
01/09/91,6.44,6.44,6.44,6.61,6.68,7.1,7.46,7.81,8.12,8.25,,8.46
01/10/91,6.4,6.4,6.4,6.57,6.64,7.14,7.39,7.76,8.02,8.16,,8.37
01/11/91,6.34,6.34,6.34,6.55,6.62,7.14,7.4,7.79,8.06,8.2,,8.39
01/14/91,6.24,6.24,6.24,6.47,6.6,7.18,7.44,7.82,8.09,8.23,,8.41
01/15/91,6.23,6.23,6.23,6.44,6.6,7.16,7.43,7.79,8.07,8.22,,8.41
01/16/91,6.22,6.22,6.22,6.46,6.61,7.21,7.47,7.83,8.09,8.24,,8.4
01/17/91,6.3,6.3,6.3,6.56,6.66,7.19,7.42,7.71,7.93,8.05,,8.18
01/18/91,6.24,6.24,6.24,6.51,6.61,7.14,7.38,7.68,7.92,8.03,,8.17
01/22/91,6.24,6.24,6.24,6.48,6.59,7.13,7.37,7.7,7.94,8.07,,8.23
01/23/91,6.32,6.32,6.32,6.49,6.59,7.08,7.36,7.67,7.91,8.04,,8.21
01/24/91,6.31,6.31,6.31,6.47,6.54,7.04,7.32,7.61,7.88,8.0,,8.18
01/25/91,6.35,6.35,6.35,6.52,6.61,7.1,7.36,7.67,7.93,8.06,,8.24
01/28/91,6.44,6.44,6.44,6.55,6.64,7.12,7.38,7.67,7.93,8.06,,8.23
01/29/91,6.41,6.41,6.41,6.55,6.59,7.1,7.35,7.64,7.9,8.03,,8.2
01/30/91,6.39,6.39,6.39,6.53,6.56,7.07,7.34,7.64,7.9,8.05,,8.23
01/31/91,6.37,6.37,6.37,6.49,6.51,7.05,7.3,7.62,7.89,8.03,,8.21
02/01/91,6.17,6.17,6.17,6.24,6.27,6.83,7.1,7.45,7.75,7.91,,8.09
02/04/91,6.15,6.15,6.15,6.23,6.24,6.82,7.07,7.43,7.72,7.88,,8.05
02/05/91,6.15,6.15,6.15,6.2,6.23,6.8,6.98,7.4,7.68,7.85,,8.02
02/06/91,6.08,6.08,6.08,6.14,6.22,6.82,6.99,7.4,7.68,7.79,,8.02
02/07/91,6.11,6.11,6.11,6.15,6.23,6.8,7.0,7.42,7.7,7.82,,8.01
02/08/91,6.09,6.09,6.09,6.15,6.21,6.8,6.99,7.4,7.66,7.77,,7.95
02/11/91,6.05,6.05,6.05,6.13,6.18,6.78,6.95,7.39,7.65,7.78,,7.97
02/12/91,6.02,6.02,6.02,6.13,6.18,6.78,6.97,7.39,7.66,7.78,,7.96
02/13/91,6.03,6.03,6.03,6.13,6.21,6.78,6.98,7.39,7.66,7.78,,7.97
02/14/91,6.02,6.02,6.02,6.1,6.19,6.77,6.98,7.38,7.67,7.8,,7.99
02/15/91,6.08,6.08,6.08,6.16,6.24,6.82,7.02,7.41,7.67,7.78,,7.97
02/19/91,6.13,6.13,6.13,6.2,6.3,6.87,7.07,7.46,7.7,7.8,,7.99
02/20/91,6.11,6.11,6.11,6.19,6.28,6.87,7.08,7.49,7.73,7.84,,8.02
02/21/91,6.09,6.09,6.09,6.17,6.29,6.9,7.13,7.51,7.77,7.88,,8.04
02/22/91,6.12,6.12,6.12,6.23,6.33,6.98,7.21,7.57,7.82,7.91,,8.07
02/25/91,6.16,6.16,6.16,6.25,6.33,6.99,7.2,7.57,7.79,7.91,,8.05
02/26/91,6.22,6.22,6.22,6.3,6.37,7.0,7.24,7.62,7.85,7.96,,8.14
02/27/91,6.21,6.21,6.21,6.28,6.36,7.02,7.25,7.64,7.87,7.98,,8.15
02/28/91,6.22,6.22,6.22,6.32,6.41,7.04,7.26,7.66,7.89,8.02,,8.19
03/01/91,6.27,6.27,6.27,6.38,6.52,7.18,7.41,7.78,8.0,8.12,,8.28
03/04/91,6.24,6.24,6.24,6.36,6.51,7.16,7.4,7.77,8.01,8.12,,8.29
03/05/91,6.25,6.25,6.25,6.32,6.48,7.13,7.35,7.73,7.98,8.08,,8.25
03/06/91,6.28,6.28,6.28,6.35,6.5,7.15,7.38,7.77,8.01,8.11,,8.29
03/07/91,6.27,6.27,6.27,6.36,6.5,7.12,7.34,7.73,7.97,8.07,,8.23
03/08/91,6.16,6.16,6.16,6.25,6.41,7.08,7.35,7.77,8.01,8.13,,8.3
03/11/91,6.08,6.08,6.08,6.21,6.37,7.05,7.3,7.71,7.94,8.06,,8.23
03/12/91,6.05,6.05,6.05,6.19,6.38,7.07,7.33,7.74,7.98,8.09,,8.26
03/13/91,6.02,6.02,6.02,6.12,6.3,7.0,7.23,7.67,7.91,8.02,,8.2
03/14/91,5.94,5.94,5.94,6.04,6.26,6.95,7.19,7.64,7.9,8.02,,8.2
